transaction_id,sale_date,customer_id,product_id,quantity,sales_channel,payment_method
2552,2025-12-01,716,15,2,Online,PayPal
2553,2024-11-10,914,151,2,Store,Card
2554,2024-11-17,757,13,2,Online,Card
2555,2024-07-11,361,138,1,Store,Bank Transfer
2556,2025-06-04,537,46,2,Store,Card
2557,2024-08-07,102,118,4,Marketplace,Bank Transfer
2558,2024-03-15,732,53,1,Store,Cash
2559,2024-02-16,945,98,1,Store,PayPal
2560,2024-01-05,927,62,2,Marketplace,Card
2561,2024-06-30,400,59,1,Store,Card
2562,2024-05-25,614,64,2,Online,PayPal
2563,2025-11-27,585,182,3,Store,Card
2564,2025-10-31,755,70,1,Online,Bank Transfer
2565,2025-01-21,285,49,3,Online,Cash
2566,2025-10-03,710,102,1,Store,Card
2567,2025-12-07,229,19,2,Online,PayPal
2568,2025-05-15,69,47,2,Online,Bank Transfer
2569,2025-11-28,733,178,1,Online,Card
2570,2025-08-06,268,28,3,Online,Bank Transfer
2571,2024-07-25,974,23,2,Online,Card
2572,2024-02-06,481,123,1,Online,Bank Transfer
2573,2024-07-07,86,196,2,Online,Card
2574,2025-01-14,449,190,1,Store,Card
2575,2025-05-30,786,49,3,Store,Card
2576,2024-01-15,972,40,1,Marketplace,PayPal
2577,2024-12-24,474,52,4,Online,Card
2578,2024-10-25,518,17,1,Store,Card
2579,2025-03-25,26,113,1,Online,Card
2580,2025-07-24,165,37,2,Online,Card
2581,2024-03-07,420,133,2,Store,Card
2582,2024-11-25,380,10,1,Online,Card
2583,2025-01-25,4,145,1,Online,Cash
2584,2024-08-17,781,161,1,Online,Card
2585,2025-05-02,960,147,2,Online,Cash
2586,2025-04-05,933,192,1,Online,Card
2587,2025-10-13,466,123,4,Online,Card
2588,2025-01-03,230,37,1,Store,PayPal
2589,2025-02-01,264,42,1,Online,Bank Transfer
2590,2024-05-27,44,118,1,Marketplace,Bank Transfer
2591,2025-02-15,129,161,1,Marketplace,Card
2592,2025-03-03,472,188,1,Marketplace,Card
2593,2024-12-11,334,171,1,Store,Card
2594,2024-08-10,730,49,2,Marketplace,Bank Transfer
2595,2025-09-25,373,119,2,Store,Card
2596,2025-10-21,315,55,1,Online,Card
2597,2025-04-08,308,199,4,Online,Card
2598,2024-12-11,565,41,2,Marketplace,Card
2599,2025-03-29,25,178,1,Store,Card
2600,2025-11-27,577,197,1,Online,Bank Transfer
2601,2024-07-21,155,106,1,Online,Bank Transfer
2602,2025-05-13,324,157,4,Store,Bank Transfer
2603,2024-02-06,693,25,3,Online,Card
2604,2024-02-24,340,24,1,Marketplace,Card
2605,2024-06-03,981,55,1,Online,Cash
2606,2024-11-19,598,115,1,Store,Card
2607,2024-04-13,822,144,1,Marketplace,Card
2608,2024-05-01,546,159,1,Store,Cash
2609,2025-12-17,288,177,3,Online,Card
2610,2024-05-30,932,114,1,Online,Bank Transfer
2611,2025-04-29,389,123,1,Online,Cash
2612,2025-01-06,954,113,2,Online,Bank Transfer
2613,2025-05-18,970,172,2,Marketplace,PayPal
2614,2025-01-13,71,46,1,Online,Card
2615,2024-06-02,114,172,1,Store,Card
2616,2024-03-26,364,155,5,Online,Cash
2617,2025-08-27,428,44,1,Online,Card
2618,2025-06-16,926,7,1,Marketplace,Card
2619,2024-09-01,718,79,1,Marketplace,Card
2620,2024-10-06,768,195,2,Store,Card
2621,2024-02-02,134,160,1,Store,Card
2622,2024-07-23,927,121,1,Online,Cash
2623,2025-12-14,385,86,1,Online,PayPal
2624,2025-03-10,417,182,1,Marketplace,Bank Transfer
2625,2025-07-19,198,126,1,Online,Card
2626,2025-11-18,87,171,4,Marketplace,Bank Transfer
2627,2024-01-24,831,33,3,Online,Card
2628,2025-01-17,67,40,2,Online,Card
2629,2024-03-18,10,186,1,Store,Bank Transfer
2630,2025-09-24,73,40,2,Marketplace,PayPal
2631,2025-10-08,895,85,3,Online,Card
2632,2025-12-22,143,52,4,Marketplace,Card
2633,2024-04-03,4,111,3,Online,Card
2634,2024-03-22,397,83,2,Online,Bank Transfer
2635,2025-12-26,508,155,2,Online,Bank Transfer
2636,2025-08-29,886,16,1,Online,Card
2637,2024-07-21,270,37,4,Store,Card
2638,2024-05-06,720,195,1,Online,Card
2639,2024-08-21,167,102,2,Store,Cash
2640,2025-06-02,656,74,1,Online,Card
2641,2024-09-03,544,2,2,Marketplace,Card
2642,2024-06-14,67,16,1,Online,Bank Transfer
2643,2025-09-26,774,111,1,Store,Bank Transfer
2644,2024-01-13,763,173,1,Store,PayPal
2645,2025-01-05,715,175,2,Marketplace,Cash
2646,2024-11-22,462,92,2,Online,Card
2647,2025-05-15,321,140,5,Online,Cash
2648,2024-02-13,708,91,1,Marketplace,Card
2649,2025-02-16,475,119,1,Online,Bank Transfer
2650,2025-03-05,973,7,4,Store,Card
2651,2025-10-09,153,103,1,Online,Bank Transfer
2652,2024-06-25,155,152,4,Online,Card
2653,2025-04-28,154,70,1,Online,Card
2654,2024-11-06,850,141,1,Online,Cash
2655,2025-05-26,444,112,4,Online,PayPal
2656,2024-03-02,362,28,1,Online,Card
2657,2024-10-23,145,61,2,Online,Card
2658,2025-05-17,14,79,2,Online,Card
2659,2025-09-25,440,157,1,Online,Card
2660,2025-01-17,827,177,3,Online,PayPal
2661,2024-03-05,19,115,1,Online,PayPal
2662,2025-12-05,240,81,2,Marketplace,Card
2663,2024-10-14,569,88,2,Online,Card
2664,2024-05-10,989,83,3,Store,PayPal
2665,2025-12-26,608,157,1,Store,Card
2666,2025-04-26,912,5,1,Marketplace,Card
2667,2024-05-31,639,83,1,Online,Cash
2668,2024-09-29,69,116,1,Online,Bank Transfer
2669,2025-12-29,147,94,3,Online,Card
2670,2025-10-10,4,84,1,Store,Cash
2671,2024-10-06,980,82,1,Online,Bank Transfer
2672,2024-07-23,844,166,1,Marketplace,Cash
2673,2024-10-29,752,16,2,Online,Bank Transfer
2674,2024-10-16,255,97,1,Store,Card
2675,2024-09-24,210,37,1,Online,Cash
2676,2025-03-07,81,95,1,Marketplace,Card
2677,2025-10-02,392,143,1,Online,Card
2678,2024-10-07,467,71,1,Store,Card
2679,2025-08-23,132,83,5,Online,Bank Transfer
2680,2025-07-19,489,95,1,Store,Card
2681,2024-01-27,644,112,2,Online,Card
2682,2024-02-05,660,73,1,Store,Card
2683,2025-06-07,58,186,2,Online,Card
2684,2024-03-10,144,39,1,Online,Bank Transfer
2685,2024-04-04,773,93,5,Online,Card
2686,2024-03-12,505,103,2,Online,Cash
2687,2025-02-09,712,40,2,Online,Card
2688,2024-06-11,119,196,4,Online,Card
2689,2025-10-22,700,143,1,Store,Cash
2690,2025-05-05,44,11,1,Online,Card
2691,2024-05-20,513,82,1,Store,Cash
2692,2024-01-20,523,196,1,Online,Bank Transfer
2693,2025-02-28,564,18,1,Store,Card
2694,2025-08-19,504,2,1,Online,Bank Transfer
2695,2025-06-05,921,43,1,Online,Card
2696,2025-10-04,763,160,1,Store,Card
2697,2024-06-12,855,52,3,Online,Card
2698,2024-09-23,403,31,2,Online,Card
2699,2025-10-29,688,132,3,Online,Card
2700,2025-01-31,824,28,2,Marketplace,Card
2701,2025-08-06,754,192,1,Store,Card
2702,2025-08-30,838,78,1,Online,Cash
2703,2025-08-03,912,65,1,Online,Card
2704,2024-07-04,882,86,1,Marketplace,Card
2705,2024-12-01,469,101,2,Online,Card
2706,2025-07-28,612,74,3,Store,PayPal
2707,2024-03-20,632,28,4,Marketplace,Cash
2708,2024-01-12,970,71,4,Online,Card
2709,2025-08-04,985,41,1,Online,Cash
2710,2025-03-09,760,96,1,Online,Card
2711,2024-02-05,921,31,1,Online,PayPal
2712,2024-07-28,124,163,2,Store,Card
2713,2025-05-02,179,4,1,Store,Card
2714,2025-08-16,712,143,1,Online,Cash
2715,2024-03-05,749,178,1,Online,Cash
2716,2024-01-31,39,128,1,Online,Card
2717,2024-01-14,591,12,2,Marketplace,Bank Transfer
2718,2025-12-27,289,185,1,Store,Card
2719,2024-10-05,987,49,1,Online,Card
2720,2025-10-27,46,145,3,Online,PayPal
2721,2025-05-15,811,60,2,Store,Card
2722,2024-03-31,613,95,1,Online,Card
2723,2025-11-05,924,96,2,Online,Card
2724,2025-10-16,356,105,1,Online,Card
2725,2024-12-21,786,75,1,Store,Bank Transfer
2726,2025-11-22,556,105,1,Online,Cash
2727,2024-05-20,341,92,2,Online,Card
2728,2025-11-27,169,11,1,Marketplace,PayPal
2729,2024-05-28,614,88,2,Store,Card
2730,2025-08-10,143,53,3,Online,Bank Transfer
2731,2024-04-24,514,140,1,Online,Card
2732,2025-07-17,681,43,2,Store,Bank Transfer
2733,2025-05-15,120,84,2,Store,Card
2734,2025-02-08,536,169,3,Online,Card
2735,2025-02-21,705,193,5,Online,Cash
2736,2024-06-08,855,178,4,Online,Card
2737,2025-05-31,820,28,1,Marketplace,Cash
2738,2024-11-09,248,194,1,Store,Card
2739,2024-04-08,975,49,1,Online,Card
2740,2024-07-09,848,199,2,Online,Card
2741,2024-05-01,433,92,2,Online,Cash
2742,2024-12-17,398,96,1,Online,Cash
2743,2025-05-04,651,158,2,Store,PayPal
2744,2025-05-26,328,90,1,Store,Bank Transfer
2745,2025-01-27,771,138,3,Online,Cash
2746,2024-12-25,972,176,1,Online,Card
2747,2025-05-14,778,23,1,Online,Card
2748,2025-10-08,945,25,1,Store,Card
2749,2025-04-25,36,83,1,Store,Bank Transfer
2750,2024-08-09,629,106,1,Store,Cash
2751,2025-11-22,800,8,4,Online,Card
2752,2025-04-19,282,179,2,Store,Card
2753,2024-02-19,260,150,1,Online,Card
2754,2025-04-07,301,42,1,Store,Card
2755,2025-12-04,159,20,1,Online,Card
2756,2025-10-31,928,46,3,Online,Card
2757,2024-12-14,887,175,2,Online,Bank Transfer
2758,2025-12-18,971,30,1,Online,Bank Transfer
2759,2025-09-11,577,7,1,Online,Cash
2760,2024-01-22,726,135,4,Online,Card
2761,2025-03-04,486,9,1,Store,Card
2762,2024-03-07,90,68,4,Store,Card
2763,2025-06-03,942,63,4,Marketplace,Card
2764,2024-06-14,89,147,1,Online,Cash
2765,2025-07-13,383,143,1,Online,Bank Transfer
2766,2024-07-08,597,106,1,Online,Card
2767,2024-11-03,137,192,2,Online,Card
2768,2024-01-13,116,135,2,Store,Card
2769,2024-05-20,328,63,3,Store,Card
2770,2025-05-01,490,123,1,Online,Cash
2771,2025-10-04,555,19,1,Online,Card
2772,2024-03-10,490,132,5,Online,Card
2773,2025-10-03,772,106,3,Online,Card
2774,2024-09-25,417,16,3,Online,Card
2775,2025-02-08,29,50,2,Marketplace,Card
2776,2025-09-12,857,58,2,Online,Cash
2777,2025-06-05,911,105,2,Store,Card
2778,2025-09-05,534,74,1,Online,Cash
2779,2025-03-03,68,144,1,Marketplace,Card
2780,2025-10-18,41,95,1,Online,Cash
2781,2024-12-15,311,138,2,Marketplace,Bank Transfer
2782,2025-04-26,524,125,1,Marketplace,Cash
2783,2025-12-12,574,175,2,Store,Cash
2784,2025-04-25,346,24,2,Marketplace,Card
2785,2025-09-23,647,17,1,Online,Card
2786,2024-10-22,609,132,1,Marketplace,Card
2787,2024-09-02,580,49,1,Online,Bank Transfer
2788,2025-06-14,693,106,1,Store,Cash
2789,2024-07-11,787,157,4,Online,Bank Transfer
2790,2024-10-29,195,176,2,Store,Cash
2791,2024-07-28,818,119,2,Online,Bank Transfer
2792,2024-10-25,654,64,1,Store,Bank Transfer
2793,2024-07-06,909,166,3,Online,Card
2794,2024-10-04,955,146,1,Online,Card
2795,2024-03-14,259,32,5,Store,PayPal
2796,2024-01-04,69,49,3,Online,Card
2797,2025-07-17,598,71,2,Online,Card
2798,2025-03-13,644,126,2,Online,Card
2799,2024-05-02,144,47,1,Store,PayPal
2800,2024-02-12,868,18,1,Online,Card
2801,2024-04-08,948,191,2,Online,Bank Transfer
2802,2025-08-03,62,3,1,Marketplace,Bank Transfer
2803,2024-10-18,441,62,1,Store,Cash
2804,2024-09-30,951,142,1,Online,Card
2805,2025-08-21,325,196,1,Store,Bank Transfer
2806,2024-07-27,555,158,1,Online,Cash
2807,2025-09-20,998,70,3,Online,Card
2808,2025-02-20,227,62,1,Online,Card
2809,2024-08-13,287,28,1,Store,Card
2810,2025-09-06,870,99,1,Online,Bank Transfer
2811,2025-02-22,730,114,1,Store,Card
2812,2025-09-21,769,98,1,Store,Card
2813,2025-11-20,504,112,3,Online,Card
2814,2025-05-26,520,158,1,Online,Card
2815,2024-05-27,721,20,2,Store,Card
2816,2025-02-17,213,56,1,Online,Card
2817,2024-10-24,921,60,1,Marketplace,PayPal
2818,2025-12-03,958,145,1,Store,Card
2819,2024-01-23,399,147,1,Online,Card
2820,2025-04-01,932,109,1,Online,Card
2821,2025-01-10,934,67,1,Online,Bank Transfer
2822,2025-10-22,530,154,2,Online,Card
2823,2025-01-25,374,13,3,Online,PayPal
2824,2024-04-04,631,179,2,Online,Card
2825,2024-09-18,464,39,1,Marketplace,Card
2826,2024-07-09,235,105,1,Online,Card
2827,2024-04-04,636,14,2,Store,Bank Transfer
2828,2024-06-29,296,141,1,Online,Card
2829,2024-01-18,828,51,2,Online,Bank Transfer
2830,2024-10-02,837,46,2,Store,Cash
2831,2025-01-12,741,46,1,Marketplace,Card
2832,2024-01-09,334,44,3,Online,Card
2833,2025-05-31,917,15,1,Online,Card
2834,2024-05-15,248,156,3,Store,Card
2835,2024-09-08,466,45,2,Store,Card
2836,2025-09-12,773,11,1,Online,Card
2837,2025-04-16,542,126,2,Online,Card
2838,2025-02-17,911,135,1,Store,Card
2839,2025-09-12,592,184,3,Online,Card
2840,2025-02-21,171,129,3,Online,Card
2841,2024-03-16,615,95,3,Online,PayPal
2842,2025-01-26,385,77,1,Online,Card
2843,2024-01-17,221,112,3,Store,Card
2844,2025-08-27,810,195,2,Store,Card
2845,2024-09-07,146,5,4,Marketplace,Card
2846,2025-02-12,478,183,1,Marketplace,Card
2847,2025-03-01,983,14,1,Online,Cash
2848,2024-04-13,303,96,1,Online,Card
2849,2025-10-31,894,111,1,Online,Bank Transfer
2850,2025-07-18,489,11,4,Marketplace,Card
2851,2024-12-26,340,50,1,Online,Card
2852,2024-04-13,150,191,2,Online,Card
2853,2024-08-11,646,134,1,Online,Card
2854,2025-09-19,472,89,2,Online,Card
2855,2025-06-13,600,32,4,Store,Card
2856,2025-06-10,38,171,3,Store,Cash
2857,2024-03-09,992,40,4,Online,Cash
2858,2025-03-26,750,185,2,Online,Bank Transfer
2859,2024-07-20,96,158,1,Online,Card
2860,2024-11-06,13,35,1,Store,Card
2861,2024-06-04,438,141,2,Marketplace,Card
2862,2024-03-08,168,10,1,Online,Card
2863,2025-04-24,938,43,4,Online,Card
2864,2025-04-15,832,88,2,Marketplace,Bank Transfer
2865,2024-09-21,591,143,2,Marketplace,Bank Transfer
2866,2025-10-08,681,84,2,Store,Bank Transfer
2867,2025-08-26,533,175,1,Store,Bank Transfer
2868,2024-08-19,835,6,1,Online,PayPal
2869,2024-11-03,511,186,5,Online,Cash
2870,2024-09-20,110,38,2,Store,Card
2871,2024-09-11,476,40,4,Store,Card
2872,2025-02-26,761,103,1,Online,Card
2873,2024-06-15,639,124,4,Store,Bank Transfer
2874,2024-02-28,447,104,3,Online,Card
2875,2024-02-01,342,95,1,Online,Bank Transfer
2876,2025-05-18,951,102,2,Online,Bank Transfer
2877,2024-10-20,250,157,3,Online,Cash
2878,2025-08-30,386,22,1,Online,Bank Transfer
2879,2024-06-02,554,110,1,Online,PayPal
2880,2025-12-15,664,39,5,Online,Card
2881,2024-05-16,299,94,2,Marketplace,Cash
2882,2025-11-13,586,23,1,Marketplace,Card
2883,2024-02-09,597,22,5,Store,Bank Transfer
2884,2024-07-15,809,44,4,Store,Card
2885,2024-09-30,608,75,2,Online,Bank Transfer
2886,2024-10-18,142,17,1,Marketplace,Card
2887,2025-12-17,528,25,1,Online,Card
2888,2025-02-06,873,87,2,Store,Bank Transfer
2889,2025-01-02,975,131,1,Store,Bank Transfer
2890,2025-03-04,827,61,3,Store,Cash
2891,2024-08-03,247,119,1,Online,Card
2892,2025-08-24,897,31,1,Marketplace,Card
2893,2024-03-16,290,198,1,Online,Card
2894,2025-05-08,446,105,1,Store,PayPal
2895,2025-07-19,747,151,1,Store,Bank Transfer
2896,2025-11-02,35,94,1,Online,Card
2897,2024-02-02,862,65,1,Store,Card
2898,2025-02-11,803,182,3,Online,Bank Transfer
2899,2025-12-25,433,169,1,Marketplace,Cash
2900,2025-12-17,189,2,3,Online,Card
2901,2024-04-05,499,86,1,Marketplace,Card
2902,2025-09-10,508,72,4,Store,Card
2903,2024-01-10,647,93,2,Store,Card
2904,2024-01-03,108,124,3,Marketplace,Card
2905,2024-05-31,341,175,2,Store,Card
2906,2025-06-27,401,136,5,Store,Cash
2907,2025-03-21,789,188,3,Online,Bank Transfer
2908,2025-07-14,298,138,5,Online,Card
2909,2024-01-19,418,151,2,Store,Card
2910,2025-03-03,952,119,4,Store,Card
2911,2024-11-18,855,152,1,Online,Bank Transfer
2912,2024-02-09,837,59,2,Store,Card
2913,2024-01-05,544,59,1,Marketplace,Card
2914,2025-02-10,3,111,1,Online,Bank Transfer
2915,2025-07-02,834,140,4,Online,Bank Transfer
2916,2025-10-17,807,79,3,Store,Card
2917,2025-08-17,219,137,2,Online,Card
2918,2024-08-28,948,100,2,Online,Card
2919,2024-07-24,15,176,1,Online,Card
2920,2025-05-06,22,26,1,Store,Card
2921,2025-11-04,300,172,1,Online,Card
2922,2024-06-16,371,25,3,Online,PayPal
2923,2025-12-09,562,164,1,Marketplace,Bank Transfer
2924,2024-01-04,977,62,1,Store,Bank Transfer
2925,2024-10-03,989,46,1,Online,Card
2926,2025-07-01,477,131,1,Store,Card
2927,2024-03-26,365,24,1,Online,Card
2928,2024-09-13,743,5,4,Store,PayPal
2929,2024-03-29,65,42,1,Online,Bank Transfer
2930,2025-07-01,199,123,5,Store,Card
2931,2024-12-14,874,100,3,Online,Bank Transfer
2932,2025-02-16,218,43,1,Store,Bank Transfer
2933,2025-12-15,69,191,1,Store,PayPal
2934,2025-05-21,571,198,1,Online,Card
2935,2024-02-12,38,116,1,Store,Card
2936,2025-11-11,957,96,2,Online,Bank Transfer
2937,2024-11-18,883,119,1,Store,Cash
2938,2025-07-28,785,30,2,Online,Cash
2939,2025-07-18,744,195,1,Store,Card
2940,2025-10-15,325,63,1,Store,Card
2941,2024-04-19,57,77,2,Marketplace,Cash
2942,2025-01-23,157,72,1,Online,Card
2943,2025-06-27,373,20,1,Store,Card
2944,2024-01-27,292,84,1,Online,Card
2945,2025-06-21,618,154,3,Online,Card
2946,2024-09-27,787,86,1,Online,Cash
2947,2025-08-19,820,21,1,Online,Bank Transfer
2948,2025-07-17,773,139,4,Online,Bank Transfer
2949,2025-08-14,892,177,2,Marketplace,Cash
2950,2024-04-12,917,104,3,Online,PayPal
2951,2025-03-06,96,169,1,Store,Card
2952,2024-04-06,972,151,1,Marketplace,Card
2953,2025-01-04,416,139,1,Online,PayPal
2954,2024-09-10,84,86,1,Store,Cash
2955,2024-04-16,646,5,1,Store,Card
2956,2025-11-29,522,62,5,Online,Card
2957,2024-10-06,591,187,3,Online,Card
2958,2024-03-01,441,55,2,Online,Bank Transfer
2959,2024-10-26,353,35,1,Store,PayPal
2960,2024-10-21,276,64,2,Marketplace,Bank Transfer
2961,2024-09-18,664,155,1,Marketplace,Card
2962,2024-07-14,765,65,2,Store,Bank Transfer
2963,2025-08-17,123,172,1,Store,Card
2964,2024-09-12,763,12,2,Store,Card
2965,2024-08-11,284,29,2,Store,Bank Transfer
2966,2025-12-13,15,106,1,Online,Card
2967,2025-10-25,805,32,3,Online,Card
2968,2025-11-06,532,175,1,Store,Bank Transfer
2969,2024-05-29,212,100,1,Marketplace,Bank Transfer
2970,2025-11-09,249,126,1,Online,Card
2971,2024-01-04,444,119,1,Store,Bank Transfer
2972,2025-04-14,537,75,1,Online,Card
2973,2024-10-17,287,46,1,Online,Bank Transfer
2974,2025-06-26,67,151,1,Online,Card
2975,2024-07-24,705,71,3,Marketplace,Card
2976,2025-05-06,226,113,4,Online,Card
2977,2025-05-12,394,57,5,Store,Cash
2978,2024-05-28,113,69,2,Online,Cash
2979,2024-10-05,883,169,2,Online,Card
2980,2024-03-05,581,28,1,Online,Bank Transfer
2981,2025-11-15,954,143,3,Store,PayPal
2982,2024-07-06,643,128,5,Online,PayPal
2983,2024-12-01,787,177,3,Online,Card
2984,2025-05-07,199,48,1,Online,Bank Transfer
2985,2024-09-14,713,70,2,Store,Cash
2986,2025-09-08,579,145,1,Online,Cash
2987,2024-09-07,333,12,3,Online,Bank Transfer
2988,2025-06-29,342,127,1,Marketplace,Card
2989,2024-03-19,106,145,4,Online,Bank Transfer
2990,2024-07-28,479,106,2,Store,Card
2991,2025-07-15,452,184,1,Store,Card
2992,2024-04-09,38,66,1,Store,Card
2993,2024-10-14,659,151,4,Marketplace,Card
2994,2024-08-30,627,31,1,Online,Cash
2995,2025-10-06,961,195,1,Online,Card
2996,2024-06-20,674,194,2,Online,Bank Transfer
2997,2024-08-09,815,106,4,Online,Card
2998,2024-08-22,948,148,1,Online,Card
2999,2024-12-31,772,116,2,Online,Bank Transfer
3000,2025-10-04,586,6,2,Online,Bank Transfer
3001,2024-08-27,756,12,2,Online,Card
3002,2024-05-15,303,118,1,Online,Cash
3003,2024-02-02,121,186,4,Online,Cash
3004,2024-11-02,855,176,1,Store,Bank Transfer
3005,2024-06-11,486,97,1,Online,Card
3006,2025-12-01,864,108,1,Store,Card
3007,2024-06-06,426,28,1,Store,Card
3008,2025-12-31,533,183,2,Store,PayPal
3009,2025-08-28,921,150,5,Marketplace,Card
3010,2025-08-31,546,170,2,Marketplace,Card
3011,2025-09-17,857,114,1,Online,Card
3012,2024-01-21,201,104,1,Store,Card
3013,2024-04-03,896,149,1,Store,PayPal
3014,2024-08-23,755,180,2,Marketplace,Cash
3015,2025-02-08,932,167,2,Store,Card
3016,2025-06-14,185,138,4,Store,Card
3017,2024-02-21,521,156,2,Online,Card
3018,2024-03-26,348,135,2,Online,Card
3019,2024-05-19,848,46,1,Online,Bank Transfer
3020,2024-05-23,823,57,2,Online,Card
3021,2025-03-28,74,109,2,Online,Bank Transfer
3022,2024-11-25,472,43,2,Marketplace,Card
3023,2024-02-03,784,3,3,Store,Cash
3024,2024-02-01,86,83,1,Store,Cash
3025,2024-03-24,85,177,1,Marketplace,Card
3026,2025-07-05,664,96,1,Store,PayPal
3027,2024-01-27,737,39,5,Online,Cash
3028,2025-05-31,662,75,3,Online,Card
3029,2024-05-31,615,172,2,Online,Card
3030,2024-03-19,155,45,3,Online,Cash
3031,2024-02-13,322,98,1,Online,Card
3032,2024-02-15,614,13,1,Online,Card
3033,2024-12-19,652,88,1,Store,Card
3034,2024-06-02,415,97,2,Online,Card
3035,2024-10-02,524,59,5,Online,Card
3036,2024-11-13,842,44,3,Online,Card
3037,2024-02-10,641,121,1,Online,Card
3038,2025-09-20,572,118,2,Store,Card
3039,2025-10-01,798,163,5,Marketplace,Card
3040,2024-05-08,67,16,1,Online,Card
3041,2025-02-05,259,136,1,Store,Card
3042,2024-01-06,268,161,2,Marketplace,Cash
3043,2025-07-14,972,122,1,Marketplace,Card
3044,2025-01-22,736,196,1,Store,Card
3045,2024-09-05,159,173,1,Store,Cash
3046,2024-10-29,744,44,2,Store,Cash
3047,2024-11-10,418,77,1,Online,Card
3048,2024-05-13,378,185,2,Online,Card
3049,2024-11-13,984,200,1,Online,Card
3050,2025-02-03,299,162,1,Online,Bank Transfer
3051,2024-10-24,888,11,1,Store,Bank Transfer
3052,2025-01-12,349,140,2,Online,PayPal
3053,2024-01-24,685,22,1,Online,Bank Transfer
3054,2024-10-24,526,148,5,Online,PayPal
3055,2024-01-24,791,58,2,Online,Cash
3056,2025-05-27,532,46,3,Online,Bank Transfer
3057,2024-05-17,477,157,3,Online,Cash
3058,2024-02-08,297,176,2,Marketplace,Card
3059,2024-07-28,939,56,1,Store,Card
3060,2025-06-22,264,151,1,Store,Card
3061,2024-08-15,827,37,3,Online,Bank Transfer
3062,2025-04-10,539,120,2,Store,Card
3063,2025-09-13,1000,51,1,Online,Cash
3064,2025-05-19,222,35,1,Online,Card
3065,2025-02-20,876,9,2,Marketplace,PayPal
3066,2025-09-18,780,130,1,Marketplace,PayPal
3067,2024-04-07,473,129,3,Store,Bank Transfer
3068,2025-06-21,914,3,1,Online,Bank Transfer
3069,2024-01-31,601,28,1,Online,Card
3070,2025-09-03,537,4,1,Online,Card
3071,2025-12-20,510,68,2,Store,Cash
3072,2025-03-01,939,1,4,Store,Card
3073,2025-09-16,812,89,1,Online,Card
3074,2024-03-13,828,32,4,Store,Cash
3075,2024-04-21,553,75,1,Online,Card
3076,2024-01-28,601,36,3,Online,Card
3077,2024-06-10,965,56,2,Online,Card
3078,2025-04-07,282,86,1,Online,Card
3079,2024-02-07,713,191,3,Online,Card
3080,2025-02-21,964,192,1,Online,Card
3081,2024-12-11,244,127,4,Online,PayPal
3082,2024-02-17,532,178,1,Store,Card
3083,2024-01-19,962,11,4,Marketplace,Card
3084,2024-07-27,370,100,1,Store,Bank Transfer
3085,2024-01-28,396,40,2,Online,PayPal
3086,2024-08-05,103,45,3,Online,Card
3087,2024-02-23,838,111,2,Online,Cash
3088,2025-05-12,642,125,1,Store,PayPal
3089,2025-09-28,216,135,3,Online,PayPal
3090,2024-04-28,248,78,4,Online,Card
3091,2025-04-03,799,50,1,Online,Bank Transfer
3092,2025-07-17,755,136,1,Online,Card
3093,2025-01-18,630,186,1,Online,Card
3094,2025-12-08,711,5,2,Online,Card
3095,2025-08-01,595,182,1,Online,Cash
3096,2024-01-17,732,116,5,Store,Card
3097,2025-09-04,724,147,2,Store,Bank Transfer
3098,2025-08-09,828,97,3,Store,Bank Transfer
3099,2025-10-19,620,195,2,Store,Cash
3100,2025-04-12,92,134,1,Online,Card
3101,2025-01-28,653,146,1,Online,Card
3102,2024-01-22,791,129,4,Store,Bank Transfer
3103,2024-07-18,977,45,4,Online,Bank Transfer
3104,2024-08-16,302,200,1,Marketplace,Card
3105,2025-07-27,984,15,1,Store,PayPal
3106,2025-04-29,159,102,2,Online,Card
3107,2024-02-01,658,114,1,Online,Cash
3108,2024-08-21,533,156,1,Store,Cash
3109,2025-01-05,666,63,4,Online,Cash
3110,2025-07-28,776,5,3,Marketplace,Bank Transfer
3111,2024-12-18,984,105,4,Online,Card
3112,2025-12-12,580,157,1,Online,Bank Transfer
3113,2024-05-30,416,152,3,Online,Card
3114,2025-11-07,273,24,3,Online,Card
3115,2025-02-20,646,19,4,Online,Cash
3116,2025-03-12,101,173,3,Marketplace,Bank Transfer
3117,2025-06-25,322,147,1,Marketplace,Card
3118,2024-07-15,796,69,1,Online,Cash
3119,2024-11-14,871,131,1,Marketplace,Bank Transfer
3120,2024-06-17,490,193,1,Online,Bank Transfer
3121,2025-03-20,615,101,4,Online,PayPal
3122,2024-04-29,854,196,1,Online,Card
3123,2024-07-16,834,157,1,Marketplace,Bank Transfer
3124,2024-02-19,969,17,1,Online,Cash
3125,2024-03-23,301,162,2,Marketplace,Card
3126,2025-04-09,418,199,1,Store,Card
3127,2025-08-19,973,114,2,Store,Card
3128,2025-01-12,226,164,1,Online,Card
3129,2025-03-29,614,73,1,Online,PayPal
3130,2024-05-23,744,104,3,Online,Card
3131,2024-05-20,353,5,2,Online,Bank Transfer
3132,2025-10-02,846,122,4,Marketplace,PayPal
3133,2025-08-01,717,155,1,Store,Card
3134,2025-06-20,691,137,1,Marketplace,Card
3135,2025-04-09,238,23,4,Marketplace,Card
3136,2024-06-24,208,89,4,Online,Card
3137,2024-03-22,476,3,1,Marketplace,PayPal
3138,2025-11-25,105,21,2,Online,Card
